Transaction ID,Sender Account,Receiver Account,Amount (INR),Risk Score,Is Flagged,Status,Timestamp,Location,Device Info,Remark
TXN_20260815_01973_bfb37b,ACC57224534,ACC16314613,14777.98,18.0,False,completed,2026-08-15T09:46:18.560388,"Hyderabad, IN",iPad Pro (Safari),Vendor payment
TXN_20260815_04801_7a48b1,ACC91181015,ACC36297523,6985.65,18.0,False,completed,2026-08-15T09:45:01.347725,"Jaipur, IN",iPad Pro (Safari),Vendor payment
TXN_20260815_01615_025413,ACC70103438,ACC15373430,18226.81,27.0,False,completed,2026-08-15T09:44:13.014692,"Bangalore, IN",Pixel 9 Pro,Grocery purchase
TXN_20260815_04295_7f4d42,ACC16314613,ACC59760987,5326.29,8.0,False,completed,2026-08-15T09:34:48.921778,"Jaipur, IN",Pixel 9 Pro,P2P transfer
TXN_20260815_02621_ee1722,ACC1003,ACC92107699,39642.44,10.0,False,completed,2026-08-15T09:22:51.441106,"Pune, IN",OnePlus 12,Invoice settlement
TXN_20260815_04297_94134f,ACC65809811,ACC16314613,23390.41,27.0,False,completed,2026-08-15T08:58:16.284782,"Delhi, IN",iPhone 16 Pro Max,Vendor payment
TXN_20260815_03952_f6a511,ACC92107699,ACC20858654,34391.23,25.0,False,completed,2026-08-15T08:55:46.411219,"Ahmedabad, IN",iPad Pro (Safari),Consulting fee
TXN_20260815_00839_38d17d,ACC1003,ACC1001,24495.97,26.0,False,completed,2026-08-15T08:21:17.847558,"Ahmedabad, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260815_01460_225283,ACC82456100,ACC_RING_C,14970.31,9.0,False,completed,2026-08-15T08:16:18.359718,"Pune, IN",OnePlus 12,Utility bill
TXN_20260815_05058_29b029,ACC15373430,ACC36297523,16704.95,15.0,False,completed,2026-08-15T08:12:32.550811,"Jaipur, IN",Pixel 9 Pro,Consulting fee
TXN_20260815_04340_562b4a,ACC_RING_B,ACC20858654,39441.79,23.0,False,completed,2026-08-15T08:05:53.590363,"Hyderabad, IN",iPad Pro (Safari),Vendor payment
TXN_20260815_00473_a6ff63,ACC72717142,ACC57224534,37901.12,8.0,False,completed,2026-08-15T07:57:53.243188,"Delhi, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260815_03126_37622e,ACC57029336,ACC57224534,6579.59,25.0,False,completed,2026-08-15T07:32:51.969581,"Chennai, IN",OnePlus 12,Software subscription
TXN_20260815_03622_f5f308,ACC_RING_A,ACC_RING_C,18255.29,23.0,False,completed,2026-08-15T07:27:53.532396,"Mumbai, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260815_02379_4238ed,ACC57029336,ACC1001,36501.72,16.0,False,completed,2026-08-15T07:23:55.056439,"Mumbai, IN",MacBook Pro (Chrome 128),Utility bill
TXN_20260815_01827_8ff5e1,ACC36297523,ACC_RING_C,19983.85,17.0,False,completed,2026-08-15T07:10:14.827740,"Chennai, IN",iPhone 16 Pro Max,P2P transfer
TXN_20260815_00602_8f2f25,ACC16314613,ACC39727090,26671.38,13.0,False,completed,2026-08-15T07:09:41.608211,"Jaipur, IN",iPad Pro (Safari),Rent transfer
TXN_20260815_04420_0b8e15,ACC82456100,ACC59760987,38333.1,22.0,False,completed,2026-08-15T06:37:08.259150,"Kolkata, IN",iPhone 16 Pro Max,Software subscription
TXN_20260815_04374_c0b102,ACC82456100,ACC43907404,23203.51,14.0,False,completed,2026-08-15T06:11:50.561536,"Bangalore, IN",Pixel 9 Pro,P2P transfer
TXN_20260815_04676_b8af5c,ACC75311120,ACC61076366,29072.62,17.0,False,completed,2026-08-15T06:10:27.188291,"Jaipur, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260815_02569_741c32,ACC72717142,ACC1004,2578.59,16.0,False,completed,2026-08-15T06:05:11.561588,"Bangalore, IN",MacBook Pro (Chrome 128),Vendor payment
TXN_20260815_00260_66aa16,ACC36297523,ACC75385116,29711.33,18.0,False,completed,2026-08-15T05:46:18.820213,"Kolkata, IN",Windows 11 (Edge 128),Grocery purchase
TXN_20260815_03670_ad81ab,ACC64246741,ACC11706152,37974.31,17.0,False,completed,2026-08-15T05:40:31.869781,"Jaipur, IN",Windows 11 (Edge 128),Vendor payment
TXN_20260815_02553_8de859,ACC86445636,ACC82456100,15871.08,17.0,False,completed,2026-08-15T05:01:25.364371,"Chennai, IN",iPhone 16 Pro Max,Consulting fee
TXN_20260815_02194_e7f3a7,ACC_RING_A,ACC61076366,3011.15,27.0,False,completed,2026-08-15T04:56:52.528543,"Kolkata, IN",iPad Pro (Safari),Invoice settlement
TXN_20260815_00029_caa32f,ACC70103438,ACC_RING_A,122127.0,73.0,True,completed,2026-08-15T04:56:30.565781,"Jaipur, IN",Windows 11 (Edge 128),Software subscription
TXN_20260815_01887_77bc12,ACC16314613,ACC_RING_C,38176.44,7.0,False,completed,2026-08-15T04:55:55.023133,"Jaipur, IN",Windows 11 (Edge 128),Software subscription
TXN_20260815_04753_7b3a60,ACC82456100,ACC61076366,22752.52,24.0,False,completed,2026-08-15T04:55:35.049027,"Chennai, IN",Pixel 9 Pro,P2P transfer
TXN_20260815_02001_d821e8,ACC61076366,ACC15373430,21988.57,9.0,False,completed,2026-08-15T04:20:22.630667,"Mumbai, IN",iPad Pro (Safari),Online payment
TXN_20260815_03462_fc41f8,ACC92107699,ACC66777666,5997.63,18.0,False,completed,2026-08-15T04:17:09.828854,"Hyderabad, IN",iPhone 16 Pro Max,P2P transfer
TXN_20260815_02629_891f48,ACC39727090,ACC82456100,29339.59,26.0,False,completed,2026-08-15T04:05:57.515742,"Hyderabad, IN",Pixel 9 Pro,Rent transfer
TXN_20260815_02215_74913e,ACC_RING_C,ACC_RING_A,658.85,10.0,False,completed,2026-08-15T03:43:47.552302,"Jaipur, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260815_03319_70d694,ACC75385116,ACC64246741,11627.11,10.0,False,completed,2026-08-15T03:43:39.318573,"Pune, IN",iPhone 16 Pro Max,Consulting fee
TXN_20260815_00341_0258ec,ACC36297523,ACC72717142,32317.99,8.0,False,completed,2026-08-15T03:42:47.894453,"Jaipur, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260815_01848_423733,ACC39727090,ACC72717142,25103.42,10.0,False,completed,2026-08-15T03:37:26.354657,"Kolkata, IN",OnePlus 12,Vendor payment
TXN_20260815_00013_c5c8c5,ACC57029336,ACC66777666,141450.0,66.0,True,completed,2026-08-15T03:28:49.714997,"Pune, IN",iPhone 16 Pro Max,Utility bill
TXN_20260815_01209_b52d2a,ACC43249524,ACC1004,12889.98,25.0,False,completed,2026-08-15T03:23:46.609811,"Jaipur, IN",Windows 11 (Edge 128),Rent transfer
TXN_20260815_02303_260847,ACC15211290,ACC1001,27361.21,20.0,False,completed,2026-08-15T03:23:00.907962,"Jaipur, IN",iPad Pro (Safari),Grocery purchase
TXN_20260815_01246_87e1de,ACC43467724,ACC1002,11734.12,11.0,False,completed,2026-08-15T03:13:10.144881,"Ahmedabad, IN",OnePlus 12,Consulting fee
TXN_20260815_01599_4b98f7,ACC92107699,ACC43467724,34911.97,13.0,False,completed,2026-08-15T02:46:08.389379,"Delhi, IN",Samsung Galaxy S24 Ultra,Software subscription
TXN_20260815_04668_d73d59,ACC_RING_B,ACC72717142,21548.62,8.0,False,completed,2026-08-15T02:30:18.826824,"Jaipur, IN",iPhone 16 Pro Max,Invoice settlement
TXN_20260815_00410_4483ad,ACC39727090,ACC75311120,22464.55,27.0,False,completed,2026-08-15T02:05:59.070707,"Bangalore, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260815_04163_0f91ad,ACC39727090,ACC36297523,29318.7,12.0,False,completed,2026-08-15T01:56:52.949414,"Chennai, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260815_05164_2898ae,ACC82456100,ACC15211290,26303.51,27.0,False,completed,2026-08-15T01:54:21.459386,"Pune, IN",Pixel 9 Pro,Rent transfer
TXN_20260815_05027_09a384,ACC20858654,ACC39727090,22804.37,7.0,False,completed,2026-08-15T01:10:34.028388,"Mumbai, IN",OnePlus 12,Urgent remittance
TXN_20260815_02545_77e696,ACC43467724,ACC70103438,11228.38,12.0,False,completed,2026-08-15T01:06:43.587657,"Kolkata, IN",Pixel 9 Pro,Grocery purchase
TXN_20260815_03189_a3cfa6,ACC82456100,ACC_RING_A,1047.48,15.0,False,completed,2026-08-15T00:49:43.907736,"Mumbai, IN",iPhone 16 Pro Max,Vendor payment
TXN_20260815_04298_dce848,ACC11706152,ACC1001,35451.17,13.0,False,completed,2026-08-15T00:40:58.955066,"Ahmedabad, IN",Pixel 9 Pro,Utility bill
TXN_20260815_00621_8e8db4,ACC50081547,ACC_RING_C,9706.2,22.0,False,completed,2026-08-15T00:34:38.649284,"Delhi, IN",iPad Pro (Safari),Utility bill
TXN_20260815_03650_ca7273,ACC25189145,ACC39727090,26026.48,10.0,False,completed,2026-08-15T00:31:20.258878,"Kolkata, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260815_03225_e8992e,ACC1001,ACC36297523,29648.91,14.0,False,completed,2026-08-15T00:30:04.285955,"Ahmedabad, IN",Windows 11 (Edge 128),Software subscription
TXN_20260814_00739_542c53,ACC70103438,ACC_RING_C,5373.44,21.0,False,completed,2026-08-14T23:52:30.107577,"Delhi, IN",Pixel 9 Pro,Invoice settlement
TXN_20260814_01357_8fdfa6,ACC91181015,ACC25189145,672.79,20.0,False,completed,2026-08-14T23:37:36.852197,"Chennai, IN",iPhone 16 Pro Max,Urgent remittance
TXN_20260814_00532_049f64,ACC72717142,ACC_RING_A,14060.9,25.0,False,completed,2026-08-14T23:34:08.216746,"Hyderabad, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260814_04139_9ec3e7,ACC97828025,ACC50081547,8628.47,19.0,False,completed,2026-08-14T23:33:12.865996,"Bangalore, IN",MacBook Pro (Chrome 128),Utility bill
TXN_20260814_02252_6d8f1f,ACC65809811,ACC72717142,1691.32,22.0,False,completed,2026-08-14T23:08:39.387030,"Chennai, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260814_00205_739466,ACC1002,ACC1004,40842.13,15.0,False,completed,2026-08-14T23:00:08.712892,"Chennai, IN",Windows 11 (Edge 128),Rent transfer
TXN_20260814_02265_d57181,ACC20858654,ACC15211290,30661.46,23.0,False,completed,2026-08-14T22:55:48.963086,"Bangalore, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260814_03500_8e9690,ACC75311120,ACC39727090,1653.05,14.0,False,completed,2026-08-14T22:42:19.218807,"Delhi, IN",Pixel 9 Pro,Software subscription
TXN_20260814_00716_ce9adc,ACC82456100,ACC43249524,33021.79,9.0,False,completed,2026-08-14T22:15:55.038598,"Mumbai, IN",iPhone 16 Pro Max,Online payment
TXN_20260814_01056_13333a,ACC_RING_C,ACC_RING_B,9547.41,14.0,False,completed,2026-08-14T21:42:23.615759,"Bangalore, IN",Pixel 9 Pro,Consulting fee
TXN_20260814_00419_cfa527,ACC97828025,ACC92107699,26338.01,26.0,False,completed,2026-08-14T21:13:50.112702,"Kolkata, IN",iPhone 16 Pro Max,Consulting fee
TXN_20260814_03055_1c4cf6,ACC15373430,ACC43249524,6496.58,22.0,False,completed,2026-08-14T20:55:36.835997,"Kolkata, IN",iPhone 16 Pro Max,Consulting fee
TXN_20260814_02995_ded022,ACC61076366,ACC10897161,26444.84,27.0,False,completed,2026-08-14T20:50:27.542214,"Chennai, IN",iPad Pro (Safari),Utility bill
TXN_20260814_02445_d27500,ACC97828025,ACC70103438,34943.58,11.0,False,completed,2026-08-14T20:44:36.897740,"Bangalore, IN",OnePlus 12,Software subscription
TXN_20260814_03024_afcc46,ACC_RING_B,ACC20858654,43274.83,6.0,False,completed,2026-08-14T20:44:24.375241,"Ahmedabad, IN",Windows 11 (Edge 128),Rent transfer
TXN_20260814_02802_474da4,ACC1002,ACC25189145,37720.42,25.0,False,completed,2026-08-14T20:32:45.125859,"Chennai, IN",Pixel 9 Pro,Software subscription
TXN_20260814_03323_e5e9b0,ACC15211290,ACC59760987,25543.9,19.0,False,completed,2026-08-14T20:18:54.582397,"Hyderabad, IN",iPhone 16 Pro Max,Software subscription
TXN_20260814_03967_d095d1,ACC10897161,ACC43907404,37776.2,22.0,False,completed,2026-08-14T20:16:40.807794,"Jaipur, IN",Pixel 9 Pro,Vendor payment
TXN_20260814_01476_2d3baa,ACC11706152,ACC43249524,29040.87,13.0,False,completed,2026-08-14T20:04:12.978525,"Kolkata, IN",iPad Pro (Safari),Utility bill
TXN_20260814_04832_1b3a3f,ACC75311120,ACC_RING_B,16832.19,17.0,False,completed,2026-08-14T19:41:29.938771,"Ahmedabad, IN",iPhone 16 Pro Max,Online payment
TXN_20260814_04914_9391d8,ACC91181015,ACC70103438,35339.37,15.0,False,completed,2026-08-14T19:39:35.658673,"Ahmedabad, IN",Pixel 9 Pro,Consulting fee
TXN_20260814_00704_18b28f,ACC97828025,ACC61076366,44208.15,28.0,False,completed,2026-08-14T19:34:27.410234,"Mumbai, IN",MacBook Pro (Chrome 128),Rent transfer
TXN_20260814_00822_680298,ACC74473089,ACC11706152,30157.73,20.0,False,completed,2026-08-14T19:18:42.610510,"Pune, IN",MacBook Pro (Chrome 128),Online payment
TXN_20260814_02803_5ad351,ACC65809811,ACC57224534,32633.12,14.0,False,completed,2026-08-14T19:01:00.411782,"Mumbai, IN",Windows 11 (Edge 128),Consulting fee
TXN_20260814_00900_b34d64,ACC1001,ACC57224534,32029.65,24.0,False,completed,2026-08-14T18:59:40.069964,"Mumbai, IN",Windows 11 (Edge 128),Utility bill
TXN_20260814_03483_87849b,ACC20858654,ACC15373430,35713.6,12.0,False,completed,2026-08-14T18:56:08.178471,"Delhi, IN",iPad Pro (Safari),Vendor payment
TXN_20260814_04764_7cbfa7,ACC50081547,ACC75385116,37031.5,13.0,False,completed,2026-08-14T18:46:05.203711,"Ahmedabad, IN",iPhone 16 Pro Max,Vendor payment
TXN_20260814_01761_2fcb91,ACC1004,ACC97828025,26023.45,10.0,False,completed,2026-08-14T18:45:27.642633,"Pune, IN",Pixel 9 Pro,Invoice settlement
TXN_20260814_04011_4bb7b3,ACC50081547,ACC20858654,30813.8,11.0,False,completed,2026-08-14T18:39:07.367660,"Jaipur, IN",Samsung Galaxy S24 Ultra,P2P transfer
TXN_20260814_04856_b3ae14,ACC82456100,ACC1004,31784.77,28.0,False,completed,2026-08-14T18:32:44.236364,"Chennai, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260814_02242_801d55,ACC1004,ACC74473089,21236.48,28.0,False,completed,2026-08-14T18:25:22.450416,"Pune, IN",Pixel 9 Pro,Vendor payment
TXN_20260814_01148_ca466a,ACC40593754,ACC59760987,35535.24,15.0,False,completed,2026-08-14T18:14:02.637099,"Delhi, IN",iPhone 16 Pro Max,Consulting fee
TXN_20260814_03850_a9eab8,ACC61076366,ACC57029336,13101.37,18.0,False,completed,2026-08-14T18:08:06.973401,"Kolkata, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260814_04890_1347e5,ACC_RING_C,ACC15211290,12988.38,9.0,False,completed,2026-08-14T17:39:52.245077,"Ahmedabad, IN",MacBook Pro (Chrome 128),Invoice settlement
TXN_20260814_04549_966641,ACC43467724,ACC86445636,37731.38,18.0,False,completed,2026-08-14T17:38:13.708646,"Chennai, IN",iPad Pro (Safari),Utility bill
TXN_20260814_04170_69bb88,ACC82456100,ACC59760987,17643.59,22.0,False,completed,2026-08-14T17:30:36.168324,"Pune, IN",OnePlus 12,Software subscription
TXN_20260814_01560_b52a36,ACC40593754,ACC74473089,108598.0,90.0,True,completed,2026-08-14T17:26:22.677025,"Chennai, IN",Windows 11 (Edge 128),Utility bill
TXN_20260814_04110_bb050a,ACC_RING_C,ACC57224534,4756.87,13.0,False,completed,2026-08-14T17:25:57.118761,"Ahmedabad, IN",Pixel 9 Pro,Urgent remittance
TXN_20260814_00208_493c8e,ACC66777666,ACC57224534,29302.36,18.0,False,completed,2026-08-14T17:08:11.000044,"Chennai, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260814_01088_055581,ACC16314613,ACC74473089,8416.14,10.0,False,completed,2026-08-14T16:31:09.354579,"Pune, IN",OnePlus 12,Invoice settlement
TXN_20260814_01646_ef35e3,ACC50081547,ACC_RING_C,22691.3,24.0,False,completed,2026-08-14T16:13:48.429243,"Chennai, IN",Samsung Galaxy S24 Ultra,Invoice settlement
TXN_20260814_00792_294738,ACC1003,ACC97828025,2621.4,22.0,False,completed,2026-08-14T16:05:26.378258,"Hyderabad, IN",MacBook Pro (Chrome 128),Grocery purchase
TXN_20260814_03642_7f1800,ACC1004,ACC59760987,38493.76,15.0,False,completed,2026-08-14T15:29:57.204443,"Bangalore, IN",Samsung Galaxy S24 Ultra,Software subscription
TXN_20260814_00926_6cb417,ACC1003,ACC10897161,33821.02,28.0,False,completed,2026-08-14T14:58:59.816569,"Mumbai, IN",OnePlus 12,Online payment
TXN_20260814_02010_748f47,ACC91181015,ACC36297523,1633.39,18.0,False,completed,2026-08-14T14:56:34.357817,"Mumbai, IN",MacBook Pro (Chrome 128),Rent transfer
TXN_20260814_00126_876039,ACC43467724,ACC20858654,39901.04,9.0,False,completed,2026-08-14T14:50:00.442533,"Chennai, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260814_04836_c850be,ACC61076366,ACC57224534,34681.23,11.0,False,completed,2026-08-14T14:37:35.299370,"Jaipur, IN",Pixel 9 Pro,Utility bill
TXN_20260814_02190_6cfd18,ACC43907404,ACC82456100,35063.4,20.0,False,completed,2026-08-14T14:03:47.999850,"Pune, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260814_02361_633ffd,ACC65809811,ACC57224534,19468.81,5.0,False,completed,2026-08-14T13:57:40.922344,"Ahmedabad, IN",Samsung Galaxy S24 Ultra,P2P transfer
TXN_20260814_01818_9d3755,ACC_RING_B,ACC61076366,26180.8,26.0,False,completed,2026-08-14T13:42:04.942338,"Chennai, IN",iPhone 16 Pro Max,Utility bill
TXN_20260814_04393_a9a888,ACC72717142,ACC1003,41405.83,25.0,False,completed,2026-08-14T13:29:10.105743,"Kolkata, IN",iPhone 16 Pro Max,Utility bill
TXN_20260814_01653_b16cea,ACC65809811,ACC75385116,34838.67,27.0,False,completed,2026-08-14T12:54:47.785147,"Delhi, IN",iPad Pro (Safari),Consulting fee
TXN_20260814_04612_bdbd45,ACC_RING_B,ACC_RING_A,16795.15,14.0,False,completed,2026-08-14T12:51:46.583032,"Kolkata, IN",iPhone 16 Pro Max,Online payment
TXN_20260814_03617_66423d,ACC72717142,ACC86445636,5151.63,21.0,False,completed,2026-08-14T12:29:59.444237,"Ahmedabad, IN",Samsung Galaxy S24 Ultra,Grocery purchase
TXN_20260814_04271_016c8c,ACC_RING_C,ACC59760987,34191.68,15.0,False,completed,2026-08-14T12:15:06.576694,"Pune, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260814_00580_bf2233,ACC40593754,ACC20858654,11947.5,27.0,False,completed,2026-08-14T11:51:47.734802,"Kolkata, IN",OnePlus 12,Consulting fee
TXN_20260814_02759_dc0075,ACC92107699,ACC36297523,32652.1,14.0,False,completed,2026-08-14T11:48:23.517312,"Ahmedabad, IN",iPhone 16 Pro Max,Software subscription
TXN_20260814_02815_2cc9a7,ACC64246741,ACC15211290,2863.7,27.0,False,completed,2026-08-14T11:47:35.250950,"Ahmedabad, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260814_03616_145a71,ACC1003,ACC39727090,39097.29,27.0,False,completed,2026-08-14T11:45:13.947878,"Jaipur, IN",OnePlus 12,Rent transfer
TXN_20260814_00272_4b7b6b,ACC1001,ACC50081547,2249.17,13.0,False,completed,2026-08-14T11:38:56.107783,"Jaipur, IN",Windows 11 (Edge 128),P2P transfer
TXN_20260814_05110_f5e04c,ACC91181015,ACC43907404,42796.22,22.0,False,completed,2026-08-14T11:28:58.766035,"Pune, IN",iPhone 16 Pro Max,Vendor payment
TXN_20260814_00307_12892c,ACC10897161,ACC39727090,26540.45,16.0,False,completed,2026-08-14T11:27:13.170092,"Ahmedabad, IN",MacBook Pro (Chrome 128),Utility bill
TXN_20260814_00765_913968,ACC25189145,ACC_RING_B,4599.07,20.0,False,completed,2026-08-14T11:22:07.025360,"Hyderabad, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260814_01136_bbd508,ACC43907404,ACC97828025,14539.79,20.0,False,completed,2026-08-14T11:16:40.701125,"Bangalore, IN",Windows 11 (Edge 128),Grocery purchase
TXN_20260814_01752_4eb256,ACC92107699,ACC66777666,36672.07,17.0,False,completed,2026-08-14T11:16:21.175788,"Bangalore, IN",iPhone 16 Pro Max,Software subscription
TXN_20260814_02667_e1f108,ACC1004,ACC57029336,43544.08,25.0,False,completed,2026-08-14T11:08:37.649900,"Kolkata, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260814_04125_3c399e,ACC50081547,ACC65809811,37706.44,8.0,False,completed,2026-08-14T11:06:49.928363,"Kolkata, IN",iPhone 16 Pro Max,Grocery purchase
TXN_20260814_00805_e0e5c7,ACC75311120,ACC74473089,2500.3,22.0,False,completed,2026-08-14T10:58:27.404789,"Pune, IN",Samsung Galaxy S24 Ultra,Vendor payment
TXN_20260814_02181_789fb1,ACC_RING_A,ACC65809811,20163.92,24.0,False,completed,2026-08-14T10:57:18.267433,"Hyderabad, IN",Windows 11 (Edge 128),Grocery purchase
TXN_20260814_01594_83fa91,ACC59760987,ACC_RING_A,18754.69,24.0,False,completed,2026-08-14T10:39:17.253757,"Jaipur, IN",Pixel 9 Pro,Vendor payment
TXN_20260814_00035_2f04bf,ACC_RING_A,ACC15373430,198780.0,82.0,True,completed,2026-08-14T10:21:24.000645,"Chennai, IN",Windows 11 (Edge 128),Rent transfer
TXN_20260814_02231_3dfc36,ACC1001,ACC50081547,39914.52,6.0,False,completed,2026-08-14T10:21:06.742363,"Ahmedabad, IN",OnePlus 12,Software subscription
TXN_20260814_03598_5a54a4,ACC36297523,ACC1002,7033.34,26.0,False,completed,2026-08-14T10:20:42.587362,"Jaipur, IN",OnePlus 12,Vendor payment
TXN_20260814_03263_0ef90c,ACC57029336,ACC1001,32562.3,12.0,False,completed,2026-08-14T09:58:05.594290,"Chennai, IN",Samsung Galaxy S24 Ultra,Vendor payment
TXN_20260814_00852_06d20f,ACC_RING_C,ACC57224534,1169.88,13.0,False,completed,2026-08-14T09:56:25.018331,"Mumbai, IN",MacBook Pro (Chrome 128),Consulting fee
TXN_20260814_03519_0c7b0e,ACC65809811,ACC50081547,6676.72,5.0,False,completed,2026-08-14T09:47:08.202729,"Kolkata, IN",MacBook Pro (Chrome 128),Urgent remittance
TXN_20260814_04662_8e0cbb,ACC66777666,ACC1001,24071.84,24.0,False,completed,2026-08-14T09:45:36.081138,"Bangalore, IN",Samsung Galaxy S24 Ultra,Invoice settlement
TXN_20260814_03530_ec2937,ACC_RING_B,ACC57029336,20594.78,10.0,False,completed,2026-08-14T09:35:42.991274,"Chennai, IN",OnePlus 12,Software subscription
TXN_20260814_04686_75350e,ACC66777666,ACC40593754,30211.3,26.0,False,completed,2026-08-14T09:29:15.612397,"Kolkata, IN",iPad Pro (Safari),Software subscription
TXN_20260814_00976_433ffe,ACC72717142,ACC25189145,25080.2,10.0,False,completed,2026-08-14T09:27:35.197339,"Kolkata, IN",OnePlus 12,Invoice settlement
TXN_20260814_02465_caf862,ACC16314613,ACC65809811,12629.11,9.0,False,completed,2026-08-14T08:53:30.091491,"Kolkata, IN",Samsung Galaxy S24 Ultra,Utility bill
TXN_20260814_00662_28470c,ACC43907404,ACC16314613,18449.21,24.0,False,completed,2026-08-14T08:42:03.737656,"Pune, IN",Samsung Galaxy S24 Ultra,Vendor payment
TXN_20260814_04114_a98e2c,ACC70103438,ACC11706152,36942.77,14.0,False,completed,2026-08-14T08:10:18.872710,"Kolkata, IN",MacBook Pro (Chrome 128),Invoice settlement
TXN_20260814_00448_225b73,ACC65809811,ACC20858654,28663.59,6.0,False,completed,2026-08-14T08:04:58.893895,"Mumbai, IN",OnePlus 12,Online payment
TXN_20260814_01276_c2dcb6,ACC20858654,ACC1002,4882.73,24.0,False,completed,2026-08-14T07:51:37.226464,"Hyderabad, IN",iPad Pro (Safari),Consulting fee
TXN_20260814_02511_1359ab,ACC57224534,ACC40593754,13471.59,21.0,False,completed,2026-08-14T07:49:50.452812,"Mumbai, IN",Pixel 9 Pro,Utility bill
